"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30"
"Row30",0.0149066477169727,-0.0127125965720703,-0.0117485424912188,-0.00725323894511294,-0.000216366114606324,-3.90646064841229e-05,1.38105259600692e-05,0.000708550691785146,-0.00228485883831993,-0.0100550597774089,0.00547520823444404,-0.0104799251151102,0.0111620038430266,-0.00736776813999056,0.0541751207579056,0.0309215291012595,-0.00562422419501719,-0.00696773689414539,-0.0195569326514125,0.000360741667980051,-0.0270367616550168,-0.00467645448327088,-0.000329215256971407,0.0014674313512072,0.00349558542788347,0.00360261486070873,0,-0.214200085674605,0,-0.000912227662770172
"Row31",0.0151103063398234,-0.0129681999795198,-0.0119871844472693,-0.00700001868212188,-0.000188132597535167,-4.33893565519616e-05,2.3637678763342e-05,0.000911893790355154,-0.00203791048095148,-0.00998815586938146,0.0045325789885092,-0.00863617593416367,0.0101524111477612,-0.0065542881256505,0.0540214908796206,0.03027911119589,-0.00435915184090845,-0.0071306091137699,-0.0200374702375686,0.000350355383690903,-0.0267776133134093,-0.00454220893872265,-0.000526012841602392,0.00149811487557018,0.00406339557842322,0.00356323733866051,0,-0.214757283486272,0,-0.00103170572155444
"Row32",0.0168348339863286,-0.0143812183056888,-0.0127535023605585,-0.00700494597864525,0.000287955035985628,1.58132624672944e-05,8.83482987183096e-05,-0.00170604636828878,-0.000866416189864411,-0.0217079346472652,0.0021658782071412,-0.0150128595550931,0.01109922628341,-0.0019511945947312,0.0662432810820442,0.0331198293406143,-0.00454749865233579,-0.00611045545989743,-0.0167780730179322,0.000817606671614176,-0.0341610603080202,-0.0166688674004741,-0.000160079525251908,0.00169756032040385,0.00204963989262679,0.00480797608372868,0,-0.208784488721273,0,-0.000563361736999695
"Row33",0.016835600888041,-0.0143630297610969,-0.0127830757248665,-0.00703438932275306,0.000267138499752783,1.87753138919161e-05,0.000135508461436689,-0.00186697288911491,-0.000872508525316468,-0.0216433658823875,0.00202577463348991,-0.0150896176299855,0.010863205056808,-0.00183954276432069,0.0663342593487949,0.0331145427299309,-0.00473606931457898,-0.00661610769970524,-0.0164139219635502,0.000797478855694413,-0.0345563112838406,-0.0170344316814206,-8.63496715528487e-05,0.00165777149962119,0.00209351201453312,0.00455782948418353,0,-0.207938602413109,0,-0.000610568473659202
"Row34",0.0172385412763678,-0.0155885668680987,-0.0130076932889964,-0.00731187565489673,0.000589068959255014,6.54480728744221e-06,3.29895918032061e-05,-0.00251374547852746,-0.000581407157855282,-0.0247961150765651,0.000853916158695331,-0.0143553718467558,0.00884266069734471,-0.00289586299671433,0.0742758796767292,0.0357856231917968,-0.00216421908953246,-0.00355717689730378,-0.0258773796994678,0.00102344392312711,-0.0348884453669391,-0.0163567376496479,-0.00190289116222933,0.00143779863167835,0.00143130325940615,0.0144152171269948,0,-0.201489594806714,0,-0.000729199203689728
"Row35",0.0172361918810464,-0.0163423649824767,-0.0128487451421648,-0.00824209873141728,0.000830414499760638,5.8030907609122e-06,9.79399241169e-05,-0.00365200755858033,-0.00082345149953968,-0.0274119230744989,0.00218547730026322,-0.0153013112480703,0.00881494529902134,-0.00163338949255003,0.0787643450627191,0.0384540781970387,-0.00174811091689634,-0.00139962545650327,-0.0248557251578235,0.000668125914485912,-0.0378879131966214,-0.0162942122588695,-0.00319267206373595,0.00400810189820003,0.00135757150303186,0.0163668575651028,0,-0.19963175534679,0,-0.000793395123045693
"Row36",0.0179756007029094,-0.0172125913241524,-0.0136982210983653,-0.00837715458151208,0.00069681495318649,-6.50506917982358e-05,6.528673558504e-05,-0.00522813802071549,-0.000483550516757803,-0.0255966496019722,0.0022774659616841,-0.00979512991700035,0.00922775803230713,-0.000759363845321121,0.0883280193692061,0.0416967226383169,-0.00390754087318307,-0.00182298605121987,-0.033506030857407,-7.35623776160037e-05,-0.0307578923263125,-0.00599684889868365,-0.00432262327137054,0.00345326331447193,0.00081513319168884,0.0234398012517564,0,-0.188582360175522,0,-0.000426691308593532
"Row37",0.0178060319532305,-0.0173063636540113,-0.0135949335618211,-0.00845154401053999,0.000640689161750916,-6.56570607478166e-05,3.44543994139357e-05,-0.00526119356672046,-0.000520143740101105,-0.0248793954057278,0.00186133385730709,-0.00849785262687205,0.00940926341698928,-0.000745651359088807,0.0890838785602699,0.0418533302686012,-0.00353394991042957,-0.00209501703017164,-0.03352872008047,-7.75787637274282e-05,-0.032277462880393,-0.0055271928773242,-0.00477146585438436,0.0034108328043012,0.000958639203806998,0.0272745348103194,0,-0.184741968809962,0,-0.000434859516051819
"Row38",0.0178944779618007,-0.0175883495570917,-0.0137676873872505,-0.00846147664739186,0.000573756608246796,-8.27144335282597e-05,-4.77972646459284e-05,-0.00535531644338947,-0.000562952812675117,-0.0242647253753767,0.00154326939586671,-0.00825329389394081,0.010757396791756,-0.000659696293638847,0.0910242078785357,0.0433520078274165,-0.00322167749449728,-0.00259071303443636,-0.0355532875510613,-0.000172824522749488,-0.0318856554329727,-0.00387283221865469,-0.00593724851330053,0.00365490915870107,0.000986066750224196,0.0289504328223823,0,-0.181627550954468,0,-0.000384854178371821
"Row39",0.0178785332786994,-0.0176623324782006,-0.0137743445595761,-0.00848793292491998,0.000566656190323033,-7.91723053027095e-05,-3.91031698117089e-05,-0.00541554495647372,-0.000615892340184619,-0.0241706605126089,0.00149008471404876,-0.00828650602169584,0.0107503327295334,-0.000660078087777456,0.0911374127457664,0.0434197078878204,-0.00310210879511506,-0.00246047475202979,-0.0358754348073649,-0.00019456531031142,-0.0318480358840614,-0.0043728356549103,-0.00549422856545771,0.0033339866975353,0.00098585298067484,0.0296289101095596,0,-0.181090292284837,0,-0.000420240411665016
