"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"Raw36",0.0397851785763116,0.0112916994668212,0.116712921999071,-0.0191242823213643,-0.0400639890941578,0.0573495959734815,0.0570876845492927,0.0211817617764997,-0.0102169311569053,-0.0748595020983014,0.0141628106124537,0.0290238797462269,0.0608478239225605,-0.0515251232848819,0.0397011284713228,-0.0112273573618628
"Raw37",0.0181754339110853,0.0147299146071129,0.0296832046701241,-0.00807949201295938,-0.0455016056428502,0.0369157945579223,0.0160932665822674,0.0580554592117529,-0.0547216729510036,0.0279194636239452,-0.0166353419291071,0.0493559276464053,-0.00182319394008389,0.0242842952455973,-0.0350944777570453,-0.070396976469758
"Raw38",0.0448361441388515,0.0494390782107881,-0.0287813270109564,-0.0367185869267446,-0.0334094740806164,0.0182368490295933,0.0148494296001671,0.0598705127649894,-0.0814994367090306,0.0196424242555964,-0.0229216213468367,0.085350121617294,-0.0109106306556137,-0.0078607217705466,0.027359181450307,-0.00392466738978229
"Raw39",0.0145555531084321,0.00513527753265149,0.00710123194146977,-0.00262800073777208,0.0278299902808987,-0.0747810239166432,-0.0414514057682228,-0.0146390353934448,-0.0132358557897846,-0.024352441835688,-0.00765254721373371,-0.00964620677977151,-0.100781773775248,-0.0301670498334188,0.032375633424679,0.00474864521450234
"Raw40",-0.0109915740120509,0.0570559272623136,0.0422247116785984,0.0346106279959459,-0.0560169162049459,0.0220789300382658,0.042074389862512,-0.0103640990502848,-0.0292744964069427,-0.0188772734526522,-0.0421211009649528,0.0637781090746816,-0.0353930181284207,-0.0173329017992473,-0.0162891372719625,-0.039701553423494
"Raw41",0.0492657250294266,-0.0544188694284543,-0.00387501857759609,-0.00310782991201589,-0.0534805714724871,0.00447802059120651,0.0163872215947057,0.0379800493261591,-0.0277202821093874,-0.070839044662208,0.11599287640286,-0.0205824900275345,0.0878692145925196,-0.0814235097459327,0.0484452801209407,-0.00325201018811791
"Raw42",-0.0160587027872826,0.0299121078223632,-0.0375984590139654,-0.0103278589904601,0.0169735048587203,-0.0140676113200728,-0.0217064814780912,0.00518359349953,-0.03225887498619,0.00346256027224777,-0.0450534603903731,-0.0147136058985501,-0.036796565126766,-0.0101843018111635,-0.0370069071659693,-0.0449640670974809
"Raw43",0.0573473778940596,0.0695928301848704,-0.0219855237657288,-0.0398917254638055,0.0105387483783329,-0.0195461380200359,-0.0598012326450519,0.0037929300900486,-0.0539894863740783,0.10348474642297,0.0844683817047344,-0.0590392991087534,0.0198672177565444,0.0703652249184834,0.0285038781603219,-0.0203388720949504
"Raw44",0.0745106356679787,0.00057550311619384,0.0442778488439188,-0.0340350560085948,0.096409034586456,-0.0879737239461317,-0.0337870578958749,0.0532795520148135,-0.0530220829257806,0.0618551620799729,0.0689713378090893,-0.0498559332774134,-0.0330500258484003,0.0384959008925144,-0.00976738189957642,-0.0183412702735952
"Raw45",0.0350327251209984,0.0152465956299713,0.0179656408887358,-0.0337781164627178,0.0247316162143286,-0.0124337808846229,0.00859815228934376,0.0267448404774768,-0.0338636028770106,-0.0279276364486193,0.00401950459883458,0.00660878881515781,-0.00187203797208078,-0.0480584740410531,0.0873001040560207,0.0412824220344312
"Raw46",0.0604757951772284,0.0330345324453184,0.0212882713277558,0.0465307221483628,-0.00955941342317862,0.112782316196997,-0.0836426654776078,0.0440015663606418,-0.0227856633937411,-0.0574301001734423,-0.0155438667608938,-0.0423638727419887,0.05081598039569,-0.071071439194661,0.0710576517156926,0.0352304835569063
"Raw47",0.100787578368633,0.0847432230707435,-0.056374462922296,0.00668635877826634,0.0508585927834221,-0.0322975387589306,0.0149553094549261,-0.00785124854098541,0.0359408551829058,-0.0606338889802059,0.0451989265866113,-0.00744180336134047,0.00629645672732037,-0.087849931295214,0.0836500569316927,0.0803370562418761
"Raw48",0.0485687190743346,-0.0588238010809018,-0.0155708954816062,0.029242080528613,0.00742239997334675,-0.0383392094936835,0.000734366410178285,-0.0248319149347055,0.0334251491636118,0.0752941108454213,-0.00278276782697024,0.0317323114400072,-0.0742619516397804,0.0305218783638259,0.0152496920602713,0.105275766549111
"Raw49",0.0562114040545782,0.0123934136302933,-0.0067495516849009,0.0238463077241834,-0.0217684503002215,0.0789561624407397,-0.0287401675746413,0.0618474323942589,-0.0311913213863308,0.0835476931379153,-0.0428775098888011,-0.00867515710312953,0.00777430495405184,0.0718322803860744,-0.0775623701499158,-0.0179293946334573
"Raw50",0.0128379281263716,0.0697840460594249,-0.0571659603521411,0.0333854602478878,0.060269865591086,0.0239928127880234,-0.0663633887198555,-0.00538552031078635,0.0190351099899113,-0.0138965724601324,-0.0923887548160263,-0.0404511384763547,-0.0163755413492224,-0.0114162967405473,-0.0372887669692932,-0.000721727138266503
"Raw51",0.0208820355846791,-0.00775880870866585,-0.00905417207553401,0.0364013785356565,-0.0793823518963172,-0.000464712696279852,0.0543365368791764,-0.0533727604910567,0.0333248833820324,-0.0630960594207557,0.04835022267442,0.0462116135488787,0.00345900571676838,-0.0398739816433395,0.041788510179295,0.0155261769008285
"Raw52",-0.00428044783675361,0.0120653840063602,-0.0346447471349452,0.0176532400014484,0.00124988992343699,-0.0514175979208549,0.101304826497778,-0.0721842264035622,0.0482986059169358,0.008177604270687,-0.025485613986452,0.0752825559034608,-0.0281322851109697,0.00950938125890021,0.0537473475308029,0.0456209450894181
"Raw53",-0.00135377482492982,-0.0257448746989116,0.0227242914885262,0.00846458823194973,-0.0451023748310476,-0.0104892097922021,0.0508214612571608,-0.0798746849191159,0.0855222105602838,-0.0557851891598515,-0.0484551789373766,0.0930207548932245,-0.0870232184598566,-0.0265122968202196,0.00248332725525845,0.0183934339187979
"Raw54",0.00488698149518748,0.0445726703241946,-0.018339661067847,-0.0188234116089103,-0.0609186141665228,0.0105229957237788,0.0225705713682416,-0.0296106612808279,0.0318352975107869,-0.0441630000113965,0.026656313114232,0.0348174052138551,-0.0170326168638026,-0.0375977241838497,0.000738663804357984,0.0192939019273901
"Raw55",0.0361234281628769,0.0289826239685416,-0.00337340157013346,-0.0398788456334962,-0.120016116133629,0.0802682625590746,0.0288254542869908,-0.0113806876618921,-0.00818460679288186,-0.0483251542165309,0.0690154224034475,0.019096205523452,0.0870943252166547,-0.0482105982491362,0.0454330983894262,-0.0173469093307387
"Raw56",0.0250360598906966,0.0584932704152948,0.0366568103921313,0.0816004864067695,0.0277212341454295,0.00554276330084368,-0.0252786146278412,0.0390320049437433,-0.0492966432931378,-0.0161384278061967,-0.0607501666769276,-0.0443224806921739,-0.0332485825519766,-0.0446453784299052,0.0212047762189225,-0.0156596402714655
"Raw57",0.0804523800762383,0.0149526250657195,-0.00664689886386188,0.0243245294451544,-0.0166471329128126,0.0175601895616266,-0.0255550097209162,-0.0008848727432935,0.00681997573938011,0.0383232411376955,0.0906195213938868,-0.019741274232025,0.0769381235161819,0.0293148526876166,0.0119619696826729,0.0140566378401903
"Raw58",0.0439143651598477,-0.0130817028650373,0.0144565486660013,-0.0138964767239846,-0.02214275808171,0.028748108166534,0.00380102724428714,0.0104584376477183,0.0143778622558756,-0.0299125511584625,-0.0118013075855566,0.0400174835438551,0.0090136506183287,-0.00979246734455975,-0.0300672695061425,-0.0226215285656112
"Raw59",0.0382013597122363,0.0678811741010171,-0.0366873700369119,0.0317065813559389,0.0314284323790224,0.00774884720452956,0.0470849771071025,-0.0510336694453037,0.0724134126100991,0.0477759043345692,-0.0625297178329917,0.0402137670924103,0.0483229548125475,0.0602165865662304,-0.00936565276150871,0.0744854264815364
"Raw60",0.0267986619015924,-0.0611576668224894,0.0895110886834253,-0.0430275400977059,-0.0219622060631016,0.00244778595459892,0.00858359049407777,0.0604171432870882,0.00475924911001372,-0.0179807677643908,0.0124687580428942,0.00920612610936484,-0.0360396590481194,-0.0310838411454923,-0.0772408461567016,0.00406595062685569
"Raw61",0.0707979499793375,-0.026835199073805,0.0389146464020295,-0.000913202868541585,-0.0141259511965371,0.0752686382687253,-0.0113148436580809,0.0346252135456868,0.0198368861216153,0.0168766388134428,-0.0544499788866856,0.0129080948644412,0.0199901304384794,0.0140455809714851,-0.0313844999863081,0.00751544953941892
"Raw62",0.0307411583313587,-0.00413302156189541,-0.0302877956634163,0.0227653804358063,0.0484072662426325,-0.0390145800582538,0.0133173147682982,-0.0277009735146193,0.0499174225577573,-0.0519933772052018,-0.083782264297553,0.0265723316092332,-0.0585199731447718,-0.0321446664121052,-0.00659382014472286,0.0182786777512275
"Raw63",0.0487533425369477,-0.0235759796443847,0.0180210824063491,0.0209132968076736,0.0172079668501965,-0.00414539759842162,0.00343052810970885,0.00980734883430525,0.0321902650177948,-0.0363027093956263,0.000415943133230134,0.0468075158721498,0.0210018315249282,-0.012494173398207,0.0344854675647819,0.0236451977465406
"Raw64",0.0553485805644829,-0.00467307756428725,-0.0363908633701446,-0.00263953617947519,0.0474928067461923,-0.0122983066544357,-0.0484763007929166,-0.032157081061024,0.0707353834786981,-0.0785413815691593,-0.0189246473068811,-0.0400948392495514,-0.0216924790752472,-0.0606921632676075,0.0199345941071999,0.0332800634265743
"Raw65",0.0251103092596843,-0.00242289478557623,0.0447994100035016,0.0981020736217092,-0.0338131684172403,0.0303055009572317,-0.00669520694106277,-0.0590558101906285,0.0360288138350367,0.0539175725865361,-0.0165871126044831,0.014090640042896,0.00615907006969522,0.0882495590836832,-0.0030025235863139,-0.00273795180190539
"Raw66",0.0469624429999755,0.0731380350049756,0.0127903198219353,0.0279081067247394,-0.0198615750314874,0.0400328787964997,0.0641561840927389,0.0170060260101266,0.0391845682144598,-0.0250953363023986,-0.0551734199715173,0.0234415721819644,0.048618238812382,-0.0143153663177866,0.0188843866333952,0.075347322897843
"Raw67",0.0530378323028327,0.0939338492178732,0.0731256617291519,-0.0692432774110047,-0.0555896111592215,0.049439332117964,0.0318400337587356,-0.047767525266196,0.119645641168013,-0.0731084975609224,0.00647390670977531,0.0882273531243703,-0.00916404626021725,-0.0556938680182152,0.0249677431544806,0.0677341605160049
"Raw68",0.0512975536817272,0.0413117179185125,-0.0327342625780866,-0.0527231207631599,0.0183415702798234,-0.00195656889871081,0.00229375420764732,0.0402917759582885,-0.00498359250405827,-0.0303453744314454,-0.0853653969134186,0.012671264981261,-0.0562980460488963,-0.00786701459505904,-0.0898309366801673,-0.0564687478991589
"Raw69",0.00273808249764161,-0.0289496899352651,0.0573636468539264,0.0413327605651033,0.0510330958024474,-0.122893496226761,0.0847227833524816,-0.0160125589143911,0.00447996574599862,0.0374436062834129,0.0235090261789635,0.0305961142050199,-0.0287976682512909,0.0233647590313223,-0.00528044040329698,0.0332852867782493
"Raw70",-0.016549888637321,-0.0671415535933016,0.0247123341321961,-0.0294630691011834,-0.00123626600354898,0.0126695000257973,-0.0622385931755676,-0.0154254562115176,0.0290450934470893,-0.0334398970756577,-0.0359645981624003,-0.094915689816268,0.006515844874441,-0.0270019868544266,-0.0570584676455179,0.00627193816572261
"Raw71",0.00874203018023607,0.0190357505980464,0.00146714002530472,-0.0545155473904192,0.0130562335037961,0.00227344542280891,-0.0635120538073077,-0.0236719215482709,0.0701009467818265,-0.0899322757012845,-0.00255130468741418,-0.0419281407651725,-0.0264726253939009,-0.0889435985540223,-0.00416478267788005,0.0411749192012173
"Raw72",0.0115984471000874,0.0303645809265397,0.000944477098908081,-0.0443091732721364,-0.0254795137994414,0.0554200537338738,-0.0297420307937286,-0.0968401068386671,0.0967985852780607,0.00213772466997161,-0.0389727804430821,-0.035414039279435,0.0150969859650011,0.0406045693529036,0.00218240956942759,0.0170149146765624
"Raw73",0.0886619624042998,-0.0167882490891638,0.0500600443870518,-0.0154780938344373,0.0749304645278942,-0.0523427320322377,0.0383873256742451,0.00872554031266196,0.0164369560240437,0.0519330206809861,-0.0324791688152371,-0.00324731648284101,-0.000747268041633608,0.0335418920310586,-0.0101102439432198,0.051841324168606
"Raw74",0.0455222446726953,0.0257076192939074,0.00530362233717958,-0.00955849617302584,-0.00203312356095737,-0.0429297403255653,0.0804806051808975,0.00455214187649117,-0.0113335785199436,0.142957359061469,0.0674805984102403,0.00414873440696146,0.0581748237636714,0.118312510922784,-0.0615476929407847,-0.0201853998802328
"Raw75",0.00850529365584891,-0.0840282253359736,-0.0791775092951216,-0.0571794121522125,0.0402630242818047,0.0259969526339609,-0.0566785921056972,-0.0101442651198749,-0.0263648407775672,0.0104043547535817,-0.0157723982430198,-0.0558446491587479,0.0787603384806382,0.0307641123839308,0.0260636489517773,-0.0347583773266411
"Raw76",0.0297703592571257,-0.0364509113484969,-0.0566966207914209,0.0476515622872023,-0.0823998673190933,0.0274159721019171,-0.00723984850468506,-0.0333848480946672,0.0349410522648668,-0.0110572479296416,0.0589095931955026,0.00110373492723365,0.009836712227912,-0.0139998978249254,-0.0126459950853694,0.0257157717573012
"Raw77",0.0434041908554336,0.0413969618652413,0.0452923065032285,-0.0306259374167983,0.00130410941079177,0.0440056707452432,-0.0834830603810725,-0.00553386046947527,0.00499236354445159,0.0111430784672747,0.0379513364814511,-0.110041121953884,0.0520803962187151,-0.0168340796450439,0.0275244871056256,0.0404380644444092
"Raw78",0.029058421576014,-0.0191706982886996,-0.0393835266718661,-0.0785360458870798,0.0394122640240244,-0.0506183753274492,-0.00210849183172044,-0.0193468824028818,0.014717504250334,0.0749416587513521,-0.0464776380342969,-2.36063339841602e-05,-0.0784567188971025,0.0587156153765618,-0.0307416685636708,0.0313412404011312
"Raw79",0.0880001257674533,-0.0344816394447353,-0.0143006677233604,-0.0699018074377482,0.0426052607000572,0.0147630462133182,-0.0232667577573327,0.0350080420038259,-0.00377896425949066,0.017195979312913,0.0243457147260826,-0.0779429110679837,0.073276167468357,0.00320284294153833,0.0508262249081913,0.0411600945689704
"Raw80",0.0702989962569718,-0.00810120541546079,-0.0704028522651155,-0.00529257724338151,0.0229820550116273,0.0444508379695087,-0.00949826381899034,0.0353050223599566,0.0245679347140982,0.0182044689289149,0.00467410710042507,-0.0360434338730688,0.076409992939339,0.0530151448101033,-0.0569312373575671,-0.0047232942900064
"Raw81",0.0380337057831374,0.0195074907878394,-0.0223698337956013,0.0265079169815014,0.00294887991516254,0.0272903304179909,-0.0259056502425933,0.0416286507365677,-0.0449309260049482,0.0193475917788983,-0.00564497088452937,-0.04727466516072,0.0161293410004653,-0.0320628602979045,0.0243331016085825,0.0144159889604331
"Raw82",0.0504914024355877,-0.0533239685392872,-0.00606046356698208,0.0473146382238589,0.0277251280797034,-0.00524574931178418,-0.00655660322443737,0.0256374754680304,-0.0226364478283775,0.0498016091345009,-0.0510202383419174,0.014845262356011,-0.0231542643162918,0.0564167449546857,-0.0106370672931378,-0.00246045196940849
"Raw83",0.0617157099236063,0.00680724654503775,-0.0957431140552095,-0.000288034617884821,-0.0157317810603852,-0.0043777919066987,0.0622965279834316,-0.026134314277985,0.0666213089814216,0.000644687704735657,0.0159408398796628,0.00777802077850962,0.0145785039862599,0.00666221046881589,0.0464977492374412,0.068508573694786
"Raw84",0.012490786938846,0.0340140575273071,-0.0310522505839057,-0.0790880295759442,-0.00611061273138603,-0.011752660926832,0.00813059538905804,0.0218455828435556,-0.0362162497861226,0.0285034216194759,-0.0195736136469182,0.00281205382451696,-0.0227848454834564,0.0453850922119494,-0.0172329015714043,-0.0133907867771768
"Raw85",0.0232275661029146,-0.041377992901915,-0.058761208034491,0.0735970198331064,0.013702122037461,0.00958818267376734,-0.109976990053229,-0.048900930506345,0.0310082883378491,-0.0107605748656523,0.00353668238074186,-0.107390417888811,0.0170211802950159,0.0449568388750066,-0.0454364971964763,-0.0749911112274369
"Raw86",0.0153640724375452,-0.0390425239640252,0.024151924193347,-0.0133161093641621,-0.0653284890067878,0.0693076636521516,-0.0616263369461949,0.0559339259906899,-0.055277189346794,0.0127457804318938,0.0302056460967624,0.00955744552099623,0.00533093455875403,-0.0328899109560782,-0.0268153936398784,0.00667931172762766
"Raw87",0.00632086914199779,0.0286676077691015,-0.0229113777889512,0.0302816802416633,0.000197020291619059,-0.0266727563963865,-0.0720622592815696,-0.0345109891362625,0.0486893135142841,-0.0126215290810698,0.0249881911197434,-0.07616773115312,-0.0183575110098207,0.0203188774593531,0.00321162454104028,0.0270831674729825
